Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7036,CA-2015-107035,2015-02-24,2015-02-28,Second Class,CG-1691,Customer 1691,Home Office,United States,Houston,California,30998,South,OF-45634,Office Supplies,Envelopes,Envelopes Model 704,31.7,1,0.3,4.09
7037,CA-2017-107036,2017-08-01,2017-08-03,First Class,CG-1692,Customer 1692,Corporate,United States,Seattle,Washington,37266,East,OF-63266,Office Supplies,Binders,Binders Model 335,99.46,2,0.5,1.5
7038,CA-2014-107037,2014-09-26,2014-09-27,Same Day,CG-1693,Customer 1693,Home Office,United States,New York,New York,81760,West,FU-38954,Furniture,Tables,Tables Model 662,2044.69,6,0.0,-175.32
7039,CA-2017-107038,2017-10-08,2017-10-09,Same Day,CG-1694,Customer 1694,Consumer,United States,Los Angeles,New York,73293,East,FU-82459,Furniture,Chairs,Chairs Model 422,2468.44,5,0.4,-56.22
7040,CA-2016-107039,2016-12-18,2016-12-21,Second Class,CG-1695,Customer 1695,Corporate,United States,Chicago,California,79223,South,OF-94741,Office Supplies,Envelopes,Envelopes Model 657,99.1,2,0.5,3.96
7041,CA-2014-107040,2014-09-05,2014-09-11,Standard Class,CG-1696,Customer 1696,Consumer,United States,Houston,Texas,38942,West,TE-56931,Technology,Machines,Machines Model 925,1037.14,7,0.3,31.09
7042,CA-2015-107041,2015-11-25,2015-11-27,First Class,CG-1697,Customer 1697,Home Office,United States,Chicago,California,71589,Central,OF-29517,Office Supplies,Binders,Binders Model 980,309.88,5,0.2,16.15
7043,CA-2014-107042,2014-01-18,2014-01-23,Standard Class,CG-1698,Customer 1698,Corporate,United States,New York,California,79421,South,OF-23601,Office Supplies,Appliances,Appliances Model 802,119.9,3,0.3,3.89
7044,CA-2017-107043,2017-07-17,2017-07-23,Standard Class,CG-1699,Customer 1699,Corporate,United States,Chicago,Washington,88072,South,OF-77965,Office Supplies,Paper,Paper Model 398,223.55,4,0.1,42.93
7045,CA-2015-107044,2015-10-10,2015-10-12,Same Day,CG-1700,Customer 1700,Consumer,United States,Houston,New York,20793,South,FU-19819,Furniture,Bookcases,Bookcases Model 515,192.7,1,0.0,-19.32
7046,CA-2017-107045,2017-08-03,2017-08-06,First Class,CG-1701,Customer 1701,Consumer,United States,Los Angeles,California,27228,South,FU-48698,Furniture,Chairs,Chairs Model 823,791.83,2,0.4,-22.36
7047,CA-2016-107046,2016-09-24,2016-09-27,First Class,CG-1702,Customer 1702,Home Office,United States,Los Angeles,Washington,94574,West,OF-12707,Office Supplies,Binders,Binders Model 603,113.38,2,0.1,17.86
7048,CA-2017-107047,2017-02-14,2017-02-18,Second Class,CG-1703,Customer 1703,Home Office,United States,Houston,Washington,14589,East,FU-73277,Furniture,Bookcases,Bookcases Model 422,1883.5,6,0.3,-363.74
7049,CA-2014-107048,2014-12-17,2014-12-20,Second Class,CG-1704,Customer 1704,Home Office,United States,Los Angeles,California,66839,South,OF-20703,Office Supplies,Labels,Labels Model 125,224.3,5,0.4,16.18
7050,CA-2014-107049,2014-02-04,2014-02-06,First Class,CG-1705,Customer 1705,Corporate,United States,Chicago,New York,55131,West,FU-98105,Furniture,Bookcases,Bookcases Model 431,726.57,2,0.3,-124.8
7051,CA-2017-107050,2017-09-20,2017-09-25,Standard Class,CG-1706,Customer 1706,Home Office,United States,New York,New York,60282,South,OF-78091,Office Supplies,Binders,Binders Model 637,114.62,2,0.15,16.85
7052,CA-2017-107051,2017-10-18,2017-10-20,Same Day,CG-1707,Customer 1707,Home Office,United States,Los Angeles,Washington,55798,East,OF-48605,Office Supplies,Envelopes,Envelopes Model 692,357.68,6,0.2,58.26
7053,CA-2017-107052,2017-08-09,2017-08-12,First Class,CG-1708,Customer 1708,Consumer,United States,Seattle,Texas,82062,West,TE-63816,Technology,Phones,Phones Model 693,1735.89,7,0.15,386.39
7054,CA-2017-107053,2017-04-25,2017-04-29,Second Class,CG-1709,Customer 1709,Consumer,United States,New York,New York,12036,East,TE-62501,Technology,Phones,Phones Model 596,326.05,1,0.0,70.83
7055,CA-2016-107054,2016-03-16,2016-03-19,Second Class,CG-1710,Customer 1710,Home Office,United States,Seattle,Florida,43802,East,TE-74024,Technology,Machines,Machines Model 558,1092.54,7,0.4,-58.86
7056,CA-2014-107055,2014-06-13,2014-06-16,First Class,CG-1711,Customer 1711,Consumer,United States,Los Angeles,New York,10339,Central,TE-96157,Technology,Machines,Machines Model 957,538.25,3,0.3,-31.44
7057,CA-2014-107056,2014-12-22,2014-12-24,Same Day,CG-1712,Customer 1712,Consumer,United States,New York,Washington,49233,Central,OF-52135,Office Supplies,Labels,Labels Model 389,116.33,2,0.4,0.48
7058,CA-2015-107057,2015-07-09,2015-07-14,Standard Class,CG-1713,Customer 1713,Home Office,United States,Houston,Florida,86027,South,TE-54201,Technology,Copiers,Copiers Model 920,2254.95,7,0.3,528.77
7059,CA-2015-107058,2015-03-09,2015-03-13,Second Class,CG-1714,Customer 1714,Corporate,United States,Seattle,California,45530,West,OF-72465,Office Supplies,Envelopes,Envelopes Model 830,39.49,1,0.2,7.1
7060,CA-2015-107059,2015-12-07,2015-12-13,Standard Class,CG-1715,Customer 1715,Corporate,United States,Houston,Washington,72117,South,TE-92221,Technology,Accessories,Accessories Model 626,332.4,2,0.15,64.48
7061,CA-2014-107060,2014-08-05,2014-08-06,Same Day,CG-1716,Customer 1716,Home Office,United States,Houston,Texas,33831,West,FU-19183,Furniture,Bookcases,Bookcases Model 163,1520.45,4,0.15,-179.14
7062,CA-2015-107061,2015-04-27,2015-05-03,Standard Class,CG-1717,Customer 1717,Corporate,United States,Houston,California,42320,East,OF-76473,Office Supplies,Envelopes,Envelopes Model 382,415.46,7,0.3,62.57
7063,CA-2014-107062,2014-09-01,2014-09-06,Standard Class,CG-1718,Customer 1718,Home Office,United States,Seattle,California,73868,South,OF-56743,Office Supplies,Labels,Labels Model 407,320.14,6,0.15,44.8
7064,CA-2016-107063,2016-12-20,2016-12-22,First Class,CG-1719,Customer 1719,Corporate,United States,Los Angeles,Florida,61872,West,FU-90119,Furniture,Chairs,Chairs Model 391,2184.2,6,0.2,214.64
7065,CA-2016-107064,2016-09-06,2016-09-10,Second Class,CG-1720,Customer 1720,Consumer,United States,Chicago,New York,38600,South,FU-45019,Furniture,Tables,Tables Model 456,1943.07,4,0.5,-522.82
7066,CA-2015-107065,2015-11-23,2015-11-26,Second Class,CG-1721,Customer 1721,Consumer,United States,Chicago,Florida,83517,West,FU-69937,Furniture,Tables,Tables Model 465,845.87,2,0.3,-145.05
7067,CA-2015-107066,2015-06-14,2015-06-15,Same Day,CG-1722,Customer 1722,Corporate,United States,Houston,Texas,28553,Central,TE-40744,Technology,Phones,Phones Model 401,2313.55,6,0.4,-74.75
7068,CA-2015-107067,2015-10-21,2015-10-23,Same Day,CG-1723,Customer 1723,Home Office,United States,Houston,New York,60157,South,FU-47026,Furniture,Furnishings,Furnishings Model 863,3713.5,6,0.0,502.26
7069,CA-2016-107068,2016-08-04,2016-08-06,First Class,CG-1724,Customer 1724,Consumer,United States,Seattle,Texas,32403,West,OF-36334,Office Supplies,Storage,Storage Model 416,117.91,3,0.2,14.4
7070,CA-2015-107069,2015-11-24,2015-11-27,Second Class,CG-1725,Customer 1725,Consumer,United States,Seattle,California,35137,South,OF-89705,Office Supplies,Storage,Storage Model 244,392.96,7,0.5,-5.21
7071,CA-2016-107070,2016-07-10,2016-07-14,Second Class,CG-1726,Customer 1726,Corporate,United States,Houston,Washington,14395,South,FU-15125,Furniture,Furnishings,Furnishings Model 122,1704.88,5,0.5,-98.38
7072,CA-2016-107071,2016-03-27,2016-03-30,First Class,CG-1727,Customer 1727,Consumer,United States,New York,Washington,62757,Central,FU-25734,Furniture,Chairs,Chairs Model 644,2466.01,6,0.2,-128.33
7073,CA-2015-107072,2015-03-19,2015-03-22,Second Class,CG-1728,Customer 1728,Corporate,United States,Los Angeles,Texas,91115,Central,TE-98361,Technology,Accessories,Accessories Model 126,965.73,3,0.0,167.63
7074,CA-2014-107073,2014-01-16,2014-01-18,First Class,CG-1729,Customer 1729,Consumer,United States,Chicago,Washington,94953,South,TE-97302,Technology,Accessories,Accessories Model 268,1079.51,5,0.2,182.63
7075,CA-2016-107074,2016-10-05,2016-10-11,Standard Class,CG-1730,Customer 1730,Corporate,United States,Chicago,New York,85009,West,TE-35735,Technology,Machines,Machines Model 521,623.43,2,0.0,73.72
7076,CA-2015-107075,2015-07-19,2015-07-25,Standard Class,CG-1731,Customer 1731,Corporate,United States,Seattle,Florida,29001,Central,TE-18259,Technology,Machines,Machines Model 928,636.41,4,0.1,1.44
7077,CA-2014-107076,2014-03-13,2014-03-14,Same Day,CG-1732,Customer 1732,Corporate,United States,Los Angeles,Texas,45940,Central,OF-36830,Office Supplies,Labels,Labels Model 213,404.37,6,0.15,33.75
7078,CA-2015-107077,2015-11-03,2015-11-05,Same Day,CG-1733,Customer 1733,Corporate,United States,Houston,Washington,72180,South,OF-19571,Office Supplies,Storage,Storage Model 423,49.75,1,0.0,8.37
7079,CA-2015-107078,2015-06-09,2015-06-11,First Class,CG-1734,Customer 1734,Home Office,United States,Los Angeles,New York,37153,Central,TE-10057,Technology,Machines,Machines Model 250,413.83,3,0.5,-52.17
7080,CA-2015-107079,2015-07-23,2015-07-24,Same Day,CG-1735,Customer 1735,Home Office,United States,Houston,Washington,13239,West,OF-78923,Office Supplies,Storage,Storage Model 707,169.07,3,0.2,23.57
7081,CA-2015-107080,2015-04-03,2015-04-05,First Class,CG-1736,Customer 1736,Corporate,United States,Houston,Texas,28159,South,OF-49344,Office Supplies,Binders,Binders Model 675,145.37,4,0.2,17.68
7082,CA-2016-107081,2016-11-25,2016-11-30,Standard Class,CG-1737,Customer 1737,Corporate,United States,Los Angeles,Texas,97064,West,OF-68961,Office Supplies,Art,Art Model 385,111.21,2,0.15,23.79
7083,CA-2016-107082,2016-06-21,2016-06-23,First Class,CG-1738,Customer 1738,Consumer,United States,Houston,Texas,87565,West,FU-42149,Furniture,Chairs,Chairs Model 850,1337.26,4,0.2,73.77
7084,CA-2015-107083,2015-12-22,2015-12-27,Standard Class,CG-1739,Customer 1739,Home Office,United States,Chicago,California,49105,East,TE-67462,Technology,Phones,Phones Model 947,2809.93,6,0.15,414.65
7085,CA-2016-107084,2016-09-04,2016-09-07,Second Class,CG-1740,Customer 1740,Consumer,United States,New York,Washington,81274,Central,FU-35511,Furniture,Bookcases,Bookcases Model 965,2235.95,4,0.1,-416.62
7086,CA-2017-107085,2017-09-03,2017-09-04,Same Day,CG-1741,Customer 1741,Consumer,United States,Chicago,Washington,61611,South,OF-82007,Office Supplies,Art,Art Model 348,178.21,3,0.1,36.63
7087,CA-2015-107086,2015-07-16,2015-07-20,Second Class,CG-1742,Customer 1742,Home Office,United States,Houston,New York,90372,East,OF-65742,Office Supplies,Labels,Labels Model 316,59.1,2,0.4,5.66
7088,CA-2015-107087,2015-06-25,2015-06-27,Same Day,CG-1743,Customer 1743,Consumer,United States,Los Angeles,New York,39461,South,OF-54700,Office Supplies,Paper,Paper Model 188,159.14,3,0.2,26.12
7089,CA-2017-107088,2017-09-06,2017-09-07,Same Day,CG-1744,Customer 1744,Corporate,United States,Los Angeles,Florida,25746,Central,OF-44067,Office Supplies,Envelopes,Envelopes Model 191,42.31,2,0.5,-1.18
7090,CA-2017-107089,2017-04-13,2017-04-15,Same Day,CG-1745,Customer 1745,Corporate,United States,Chicago,Washington,85878,West,FU-54481,Furniture,Bookcases,Bookcases Model 598,390.06,1,0.4,-73.04
7091,CA-2016-107090,2016-08-17,2016-08-19,Same Day,CG-1746,Customer 1746,Consumer,United States,Seattle,Washington,82760,Central,OF-46466,Office Supplies,Envelopes,Envelopes Model 558,22.01,1,0.4,0.32
7092,CA-2016-107091,2016-11-23,2016-11-26,Second Class,CG-1747,Customer 1747,Home Office,United States,Chicago,New York,94269,West,TE-83536,Technology,Copiers,Copiers Model 149,1311.31,3,0.15,453.79
7093,CA-2016-107092,2016-04-10,2016-04-12,Same Day,CG-1748,Customer 1748,Home Office,United States,Houston,California,10255,West,TE-68438,Technology,Copiers,Copiers Model 993,1912.66,6,0.0,728.05
7094,CA-2014-107093,2014-07-12,2014-07-18,Standard Class,CG-1749,Customer 1749,Consumer,United States,New York,Florida,54237,East,TE-26716,Technology,Machines,Machines Model 866,403.45,1,0.15,27.44
7095,CA-2014-107094,2014-05-09,2014-05-15,Standard Class,CG-1750,Customer 1750,Corporate,United States,Seattle,New York,66793,East,OF-52795,Office Supplies,Appliances,Appliances Model 109,400.55,7,0.4,0.39
7096,CA-2014-107095,2014-01-22,2014-01-26,Second Class,CG-1751,Customer 1751,Consumer,United States,Chicago,Washington,94399,Central,FU-58122,Furniture,Furnishings,Furnishings Model 520,1418.1,5,0.4,-83.48
7097,CA-2015-107096,2015-03-16,2015-03-19,Second Class,CG-1752,Customer 1752,Home Office,United States,Chicago,New York,53036,Central,TE-82428,Technology,Accessories,Accessories Model 319,1154.04,4,0.4,22.56
7098,CA-2014-107097,2014-08-11,2014-08-13,Same Day,CG-1753,Customer 1753,Home Office,United States,Seattle,Washington,69890,South,OF-49452,Office Supplies,Appliances,Appliances Model 537,147.83,6,0.2,9.87
7099,CA-2014-107098,2014-11-22,2014-11-25,Second Class,CG-1754,Customer 1754,Consumer,United States,Chicago,Washington,19112,West,FU-56079,Furniture,Furnishings,Furnishings Model 577,823.89,3,0.15,99.12
7100,CA-2014-107099,2014-03-18,2014-03-24,Standard Class,CG-1755,Customer 1755,Corporate,United States,New York,Texas,30356,Central,TE-99669,Technology,Phones,Phones Model 841,989.8,3,0.2,61.61
7101,CA-2017-107100,2017-09-04,2017-09-06,Same Day,CG-1756,Customer 1756,Home Office,United States,Seattle,California,97976,Central,TE-70940,Technology,Phones,Phones Model 679,2141.84,5,0.15,145.29
7102,CA-2017-107101,2017-06-26,2017-06-28,Same Day,CG-1757,Customer 1757,Home Office,United States,Houston,Texas,93027,East,OF-17558,Office Supplies,Labels,Labels Model 744,27.89,1,0.3,3.93
7103,CA-2017-107102,2017-02-26,2017-03-01,First Class,CG-1758,Customer 1758,Home Office,United States,Seattle,Texas,38090,Central,FU-71931,Furniture,Chairs,Chairs Model 148,2470.15,5,0.4,-268.48
7104,CA-2016-107103,2016-11-17,2016-11-20,Second Class,CG-1759,Customer 1759,Consumer,United States,Los Angeles,Washington,21345,Central,OF-13007,Office Supplies,Labels,Labels Model 644,47.63,1,0.4,-0.15
7105,CA-2014-107104,2014-03-03,2014-03-06,Second Class,CG-1760,Customer 1760,Home Office,United States,Los Angeles,Texas,19366,East,OF-44492,Office Supplies,Labels,Labels Model 285,436.27,7,0.5,22.99
7106,CA-2017-107105,2017-12-06,2017-12-08,First Class,CG-1761,Customer 1761,Home Office,United States,Seattle,Florida,65801,South,TE-26857,Technology,Accessories,Accessories Model 977,1761.14,4,0.15,261.25
7107,CA-2015-107106,2015-04-03,2015-04-05,First Class,CG-1762,Customer 1762,Corporate,United States,Seattle,New York,30799,South,OF-71891,Office Supplies,Art,Art Model 126,498.23,7,0.0,110.81
7108,CA-2015-107107,2015-02-11,2015-02-16,Standard Class,CG-1763,Customer 1763,Corporate,United States,Seattle,California,38843,West,OF-41800,Office Supplies,Art,Art Model 609,36.63,1,0.5,3.17
7109,CA-2016-107108,2016-11-21,2016-11-23,Same Day,CG-1764,Customer 1764,Consumer,United States,Seattle,Florida,90250,South,OF-43674,Office Supplies,Labels,Labels Model 420,500.31,7,0.15,75.31
7110,CA-2015-107109,2015-01-24,2015-01-28,Second Class,CG-1765,Customer 1765,Corporate,United States,Chicago,Texas,82601,Central,OF-73028,Office Supplies,Paper,Paper Model 281,372.74,5,0.0,71.53
7111,CA-2015-107110,2015-04-02,2015-04-05,Second Class,CG-1766,Customer 1766,Home Office,United States,Los Angeles,Florida,33666,East,OF-29981,Office Supplies,Storage,Storage Model 529,125.78,4,0.0,25.42
7112,CA-2016-107111,2016-11-10,2016-11-16,Standard Class,CG-1767,Customer 1767,Consumer,United States,Chicago,Texas,17900,West,FU-27714,Furniture,Tables,Tables Model 496,2874.78,6,0.0,-181.65
7113,CA-2014-107112,2014-06-25,2014-07-01,Standard Class,CG-1768,Customer 1768,Home Office,United States,Houston,Florida,18311,East,OF-86256,Office Supplies,Paper,Paper Model 514,150.6,3,0.0,37.35
7114,CA-2015-107113,2015-05-18,2015-05-20,Same Day,CG-1769,Customer 1769,Corporate,United States,Seattle,New York,99733,Central,OF-64846,Office Supplies,Art,Art Model 143,41.41,1,0.2,4.1
7115,CA-2014-107114,2014-02-25,2014-02-28,First Class,CG-1770,Customer 1770,Corporate,United States,Houston,California,46943,West,TE-33961,Technology,Machines,Machines Model 242,1797.2,4,0.1,234.84
7116,CA-2017-107115,2017-06-12,2017-06-13,Same Day,CG-1771,Customer 1771,Corporate,United States,New York,Texas,94004,East,OF-74127,Office Supplies,Envelopes,Envelopes Model 600,418.97,7,0.4,52.33
7117,CA-2017-107116,2017-05-09,2017-05-10,Same Day,CG-1772,Customer 1772,Home Office,United States,Chicago,Washington,82226,Central,TE-50803,Technology,Copiers,Copiers Model 321,580.93,3,0.1,144.56
7118,CA-2017-107117,2017-01-20,2017-01-26,Standard Class,CG-1773,Customer 1773,Consumer,United States,Chicago,Washington,79135,East,OF-96824,Office Supplies,Labels,Labels Model 465,24.99,1,0.2,3.63
7119,CA-2014-107118,2014-07-12,2014-07-14,First Class,CG-1774,Customer 1774,Consumer,United States,Seattle,Washington,38663,Central,OF-88335,Office Supplies,Envelopes,Envelopes Model 413,266.81,5,0.4,9.58
7120,CA-2014-107119,2014-04-22,2014-04-25,Second Class,CG-1775,Customer 1775,Corporate,United States,Houston,Florida,28600,Central,FU-17176,Furniture,Chairs,Chairs Model 275,1576.49,7,0.2,-51.93
7121,CA-2014-107120,2014-07-19,2014-07-21,First Class,CG-1776,Customer 1776,Consumer,United States,New York,Florida,73183,Central,OF-18025,Office Supplies,Art,Art Model 176,44.13,1,0.15,4.31
7122,CA-2015-107121,2015-03-21,2015-03-27,Standard Class,CG-1777,Customer 1777,Home Office,United States,Houston,Washington,76993,South,TE-62280,Technology,Copiers,Copiers Model 296,459.26,2,0.3,109.26
7123,CA-2015-107122,2015-12-11,2015-12-14,Second Class,CG-1778,Customer 1778,Home Office,United States,Seattle,Texas,92506,East,TE-90699,Technology,Phones,Phones Model 600,1674.03,5,0.1,301.98
7124,CA-2017-107123,2017-06-13,2017-06-17,Second Class,CG-1779,Customer 1779,Consumer,United States,Seattle,Florida,76272,East,OF-44398,Office Supplies,Paper,Paper Model 117,148.65,6,0.0,41.8
7125,CA-2017-107124,2017-08-23,2017-08-28,Standard Class,CG-1780,Customer 1780,Corporate,United States,Los Angeles,Washington,80596,South,OF-30204,Office Supplies,Binders,Binders Model 246,60.63,1,0.3,6.11
7126,CA-2017-107125,2017-12-13,2017-12-18,Standard Class,CG-1781,Customer 1781,Corporate,United States,Seattle,Florida,85349,Central,TE-74765,Technology,Copiers,Copiers Model 601,2145.73,7,0.15,432.04
7127,CA-2016-107126,2016-11-09,2016-11-14,Standard Class,CG-1782,Customer 1782,Home Office,United States,New York,Washington,84584,Central,TE-59554,Technology,Phones,Phones Model 118,467.35,1,0.2,27.53
7128,CA-2016-107127,2016-01-03,2016-01-05,Same Day,CG-1783,Customer 1783,Consumer,United States,Los Angeles,Florida,25994,West,FU-46090,Furniture,Bookcases,Bookcases Model 555,2733.3,5,0.0,-151.04
7129,CA-2014-107128,2014-11-13,2014-11-18,Standard Class,CG-1784,Customer 1784,Corporate,United States,Seattle,Florida,72576,East,FU-66117,Furniture,Tables,Tables Model 566,2949.89,7,0.2,-481.04
